TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63806,45916,32621,38339,37335,38954,64682,89379,69336,36914,33283,51754,62717,68610,88358,92343,99787,77410,96685,92082,91153,83480,73868,80605,83423,82287,84103,87625,88824,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,21233,22428,24922,24190,25922,28407,33867,35869,40836,39580,42127,45184,47028,50356,47059,48072,49687,48926,56819,56851,68585,66389,65946,71649,78814,71691,71076,71337,72174,73405,74804,74466,74660,76144,81856,85093,88069,90208,98725,101539,108223,105345,98743,101861,108545,108681,107690,106115,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,60871,63677,70161,69265,60687,61129,61968,66994,71064,62988,64904,60833,51071,52827,52717,54605,56525,58621,59868,60540,52013,52539,44822,51909,57587,52310,60820,61699,62319,59971,83562,92313,85368,90457,98327,92456,101407,111390,96575,108253,108290,96883,97455,92071,91453,102476,116980,115799,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37807,35588,36667,44144,49228,54810,61988,64790,54050,51205,50855,52939,54085,54810,57120,60754,64115,72569,85330,72083,74543,78887,79586,75835,75216,74278,78882,81043,82389,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,371502,376268,399020,378365,417576,401402,391716,401749,350550,357791,374108,376084,373236,396097,379826,375498,395554,415817,422409,431134,431356,441692,441557,459072,513364,500777,514592,509889,515702,515937,527582,540679,568378,602617,626661,635005,706887,671121,644723,664318,695912,697201,763980,729301,764796,733516,803692,804448,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12977,12757,13193,13989,12889,10058,7991,..
Spain,210015,240194,268522,279240,267763,273665,296039,308974,345347,305110,325662,356816,381225,454323,491064,508838,557426,552482,583943,654068,631146,598402,597697,603364,626606,621241,642061,678162,803364,849927,891244,927611,978824,964634,999445,1011136,1078270,1078234,1178819,1235622,1266445,1324325,1350753,1420872,1478762,1533424,1571349,1616377,1542244,1443537,1420245,1346517,1235741,1169220,1178445,1220379,1269684,1315929,1349211,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,18640,23378,22506,20008,18048,19734,21441,25241,28114,28593,28563,30161,28591,32025,33419,33598,34437,34791,33021,34290,34493,38370,41012,47786,50694,69336,63839,66723,73904,70534,71417,72778,77581,80220,86806,82423,90487,82988,76020,95353,101401,101668,106558,112121,119583,129682,145229,138140,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,28031,29721,33622,34403,29478,21884,23425,28419,29263,31244,30994,35285,35455,31352,37647,35501,27617,43744,38685,54098,42800,42770,28121,40789,38267,36338,42918,40898,33449,36386,47048,53970,51729,56282,66814,80197,87518,104925,104626,117778,119953,116632,122820,127487,135146,153698,152546,149005,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4074,4160,6001,6399,6623,7063,7462,7499,8035,8226,9404,8055,9715,8728,9421,9515,8541,8539,8547,..
Sweden,111825,120659,124367,134053,147222,154106,160897,159765,172490,181198,204179,202856,207362,220424,218481,225681,241073,250306,257169,253184,244050,239833,241305,246047,257776,265874,282771,287550,302714,310267,289437,285412,296561,282842,293026,296751,294604,297209,300245,307040,309510,307863,311656,316850,325085,310442,314147,318588,312990,306421,311661,312019,300474,297009,296953,303199,300330,306639,299535,..
Switzerland,59717,70559,70541,80697,89859,94537,101095,103715,107566,115424,125044,137915,142734,148095,142242,135302,135482,143678,145794,146050,154877,159048,162470,169446,173216,174707,184266,188021,198248,202938,215927,222056,227152,212179,216605,212984,213305,220040,222271,222234,244439,240168,240897,243087,244213,245315,247250,251841,257506,253883,253108,249653,251669,250736,248395,239564,238749,236419,238462,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,20063,22892,24150,26954,35067,43118,48137,48776,50290,50457,52492,56018,61830,66747,69812,70002,78315,77648,94052,101290,106240,99578,104503,104732,104389,122256,125047,129225,110686,117019,111459,120879,109071,142932,187696,199575,213608,216622,182295,180588,180100,147473,90766,84291,79820,85638,95631,89507,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,32946,39939,50546,54377,63658,75351,83851,97870,110850,119216,120239,128302,141518,156552,164004,178104,197772,228149,255543,276824,294465,338747,367852,388282,406669,420937,431648,450293,463578,469803,470425,488395,488545,507548,521643,520211,502436,473642,479370,495509,499900,488835,488222,494170,506199,521351,516125,506218,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11280,11280,5280,4224,3169,2884,2264,2236,1913,1136,771,1432,1843,1535,2019,1968,2540,3860,3816,3596,4061,4797,12535,12728,21580,18715,18071,16531,17061,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,9903,11817,11262,10561,10363,10429,10019,9283,9940,9633,9452,8601,8781,8786,8919,8874,9185,9274,9134,9707,9100,9501,9904,9904,12410,16528,16184,19126,15887,20056,24029,30123,31698,32887,37913,39883,39126,42524,41438,48640,55780,71423,78052,75684,79503,74203,74867,78148,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,79672,87230,100013,91971,97434,115666,124051,130814,141784,134193,140328,136100,162449,190148,200640,211536,244486,279796,334468,377253,391622,414917,487851,542088,645186,704527,702101,608616,626596,611647,628453,663583,708356,759620,759253,710931,778038,762429,818740,833896,882669,932949,947343,935248,996056,1053550,1142023,1153798,..
Togo,..,..,..,..,..,..,..,..,..,..,..,2843,2934,2765,2547,3378,2689,3393,3266,4253,4404,4345,5061,3184,2588,3224,5613,6183,5795,5925,5943,4496,3800,2338,4551,5522,9164,6042,6809,8093,6010,4108,6705,9770,8997,8615,8054,8994,12216,26788,22205,20518,17408,10405,5595,9852,8588,12317,14054,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,10350,11775,15799,12636,12694,13190,16183,17858,18533,19905,21148,22619,23082,24184,23809,24426,24359,19132,18661,19136,20112,19230,17333,18128,18869,19524,21203,21915,22139,23056,23045,23752,23717,28881,30251,36910,38883,41993,42710,44725,44593,43619,41647,47055,47247,42549,42742,35107,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,12263,13442,14667,16191,17191,18847,19631,21193,22535,24456,26091,26352,28291,29758,31262,30583,30563,31608,33069,34757,35736,36854,41307,43141,44521,46236,48948,50382,53664,56232,57786,59180,61091,61654,64102,63797,67152,65181,79319,98204,91340,90604,85360,88311,93733,99990,107249,107163,..
Turkey,65976,68359,76051,80729,89251,99061,115011,117821,123407,122106,134568,145472,162132,183414,190784,220308,238359,273432,267261,239439,229684,230858,247585,259259,261822,271311,304086,346756,353264,359102,386208,368660,377414,448883,436636,489997,515817,481656,447911,469463,492304,470755,493998,493472,502546,520297,586403,667937,630884,625046,612508,621686,721164,819019,861176,1018608,1110766,1161014,1171126,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,163218,149492,112112,117563,67348,63411,70942,39933,47140,61717,102136,105325,115516,129247,129949,136234,135534,144412,149884,107692,123914,153901,159327,172314,180974,181104,181104,181104,181104,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,814317,996574,643965,564555,517731,534588,488400,567161,537021,457688,436911,458482,476844,471267,501455,492982,487276,645523,646541,535600,540814,540835,493603,496387,432412,366342,383740,402919,397240,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,5704,7592,10744,14089,22865,30133,31831,35616,45940,96246,112911,125119,128027,135389,129521,129070,139184,144043,148896,155623,160188,162501,173571,171969,181118,183434,182653,182540,187763,206093,226644,261471,290563,293271,316591,332965,341962,364218,403103,420571,421151,431439,488022,501418,436818,489532,577048,534263,..
United Kingdom,755265,773898,769362,778758,800305,813026,821667,850984,881825,911954,1012369,1047365,1085228,1156693,1125660,1107632,1148346,1179381,1236319,1260714,1271547,1233478,1260821,1296104,1357497,1374058,1459985,1513948,1611469,1684677,1640393,1631212,1651406,1673986,1674679,1662144,1725078,1740394,1729202,1779485,1753020,1737932,1753663,1769827,1772369,1788852,1813579,1828289,1752838,1698638,1682784,1658085,1643471,1636917,1662565,1694914,1733512,1739341,1734734,..
United States,9505289,9718740,10169711,10577678,10990115,11265790,11814726,12382277,13408229,14045110,14983647,15645903,16619354,17344831,16933418,17139179,17886254,18429792,19086093,18684744,17805275,17732100,17609738,17814058,18350147,18499394,18814680,19450382,20348701,20511832,20413598,20021371,20455850,20881830,21641756,22087860,22610919,22989814,23520495,24171404,24628518,24664654,25014467,25398901,25766163,26079295,26184206,26319447,25161793,24072046,24942988,24352322,24103828,24949133,24845887,25698311,25993049,26183342,26715964,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,24149,25869,25112,22910,22966,24030,24341,24416,26832,22970,23262,22098,21025,19081,18522,18724,19612,20108,21041,21139,22455,24106,27175,30555,30335,32204,34928,37291,38530,34816,33315,30035,28784,30421,31278,34389,36838,37598,40663,43162,45499,46398,49256,49469,50928,52198,54177,53336,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115268,105692,82759,72728,65511,112166,148669,149461,160969,165675,173021,177582,173040,165712,165522,166400,168078,167047,170888,165304,173806,164633,146155,141616,128823,118879,117664,127227,242857,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,171380,185888,207533,242892,273739,305859,322799,356990,369466,384600,399779,404762,398475,384785,392089,395894,403652,418368,395471,407644,431538,425424,455795,462849,478393,497329,464065,475332,471367,486655,519160,552109,493162,498407,594428,625715,677121,707100,717484,693348,725422,790889,776505,760874,664200,580634,532362,469610,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,40532,41851,40444,32971,32971,10990,7034,8133,9671,27159,22224,23140,25676,24955,39009,43608,50689,54635,49686,57793,54425,61267,95464,105463,100757,110624,120807,127203,136095,146509,156715,192444,217108,265560,268314,268480,314165,334876,401775,432128,424546,418701,408697,417246,459513,506355,530349,505040,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,9311,12664,17308,17225,14191,21111,20472,22349,24366,31940,32357,33767,38221,38027,40011,45731,48901,51789,53907,56500,71778,75646,61841,62512,56600,53831,53941,58110,64217,62438,68753,60718,71566,74898,79681,74150,68315,72813,115199,101185,94400,77903,117354,118253,43492,37971,36725,37097,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,8793,9599,10315,9651,10360,10800,9553,8889,8044,12084,11655,10198,10455,10798,10283,9897,10504,12137,10320,10752,13497,12911,9297,11305,11277,8733,10235,9805,9443,10254,10765,11276,12045,12888,13831,14219,12581,13655,15929,17130,18686,22464,23211,26267,29456,29005,28699,28344,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,25378,28145,28365,24330,27350,23494,22198,21643,20469,23857,25787,22258,25757,23668,24844,27181,26534,27542,27451,27354,20504,29169,25978,23969,30115,29592,29619,29457,43312,26706,25301,23269,19319,16911,18223,17609,16995,14003,15698,18724,32115,36471,40552,37202,36969,31639,32088,41541,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,2741550,2918445,3065875,3230272,3800766,3858649,3885052,3942015,3999832,4088486,4195891,4267553,4301655,4365519,4423757,4618064,4730550,4781157,4891363,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,164618,155218,159765,178105,173128,176089,186411,202270,202240,185721,184476,170245,174259,163140,185454,230127,203184,224319,211090,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,22708,23059,24091,24624,27975,38146,45967,47096,49371,53334,50901,47514,47863,50998,51663,54794,60255,74492,76294,90477,98762,100737,103181,105117,110142,112801,123234,126483,133379,129386,129206,129188,135703,144899,147818,153288,163150,172281,179105,192348,148364,162192,171623,180944,199474,207410,229726,241557,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,6591,4258,6185,6655,9252,9564,10423,10455,8750,14594,15491,16171,16163,17544,17994,16847,21778,23108,25965,27095,28179,28450,33096,34958,36704,37285,41131,56831,63336,58835,60295,53461,55611,61265,62885,64134,67354,66758,70230,71906,47431,53069,54459,56004,54947,54948,55900,54296,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,29054,33591,29930,30081,36207,30165,36884,37383,43611,38820,53021,44143,46948,51027,44273,37655,44880,43694,40146,39716,40588,40808,42162,44792,45295,48600,42362,43029,40153,67974,67319,53409,57807,61589,66098,71660,71770,94573,125354,145772,174707,167553,140898,131712,149253,133254,128707,132477,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1382,1296,1512,1297,1384,1340,1423,1464,1337,1333,1246,1247,1335,1403,1337,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,2477,2221,3267,2697,2826,2871,2914,3001,3043,3087,3217,3217,3346,3173,3086,3087,3089,3347,3475,3477,3214,3090,3133,5419,5716,6450,6922,6843,7830,7359,7576,7274,7277,7534,7190,6677,7367,7375,8299,8477,9036,9266,8797,9578,9537,10659,10688,10927,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,6748,6749,6750,6749,6705,6616,6963,6527,7048,7661,4868,4912,4212,6137,6049,5129,6657,6086,5954,7378,8208,8295,8555,9727,9337,9642,10165,11469,12556,12552,11990,8295,11549,12198,11672,11235,12016,12230,11626,12274,13659,14012,14661,15567,16090,16793,17056,17998,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10416,12284,12112,13731,12247,13595,16398,15386,15874,19226,21321,25612,26135,19153,14738,16557,35038,37807,39003,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,5415,5966,6905,9201,9592,8876,8877,8977,11245,15275,12656,13636,18786,31961,31536,31525,31223,29485,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,5242,5242,5286,5466,5510,7749,7206,6406,6010,6675,5261,4808,4141,4929,5278,6062,6848,7421,7033,8269,8535,8540,8374,7777,10066,10290,10771,12303,12394,12570,12749,12969,13233,14723,15903,17403,15984,18296,18414,22251,24863,29497,32606,36587,33279,44827,44973,47738,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,753197,805877,855754,856991,919985,954571,1017154,1100707,1067563,1158239,1214778,1238122,1267622,1298120,1362525,1364575,1394292,1489269,1530295,1603671,1683751,1770818,1756053,1779551,1909177,1987615,2119140,2120497,2236471,2298919,2401836,2522842,2669813,2777844,2845489,2902725,3059316,3242419,3371743,3681180,3761127,4059499,4402879,4597883,4661788,4847784,4887249,5177004,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,18901164,20131877,21198159,21013317,21375313,22368685,23027364,23986930,23965020,23215749,23265386,22930103,22952586,23607475,23842825,24344318,25128149,26221483,26585661,26529788,26278728,26862514,27510255,28556972,29241795,30163769,30792008,31579696,32236128,32677866,32731164,33318498,33756833,34556523,35208646,35555398,36262698,35479826,34284138,35730986,35511271,35620594,36810732,36829255,37677277,38004243,38276482,39000237,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11132286,11617418,12171764,12973280,13326424,14144410,15431019,15350283,15165458,15850122,17557601,17984523,18695781,19479378,20896465,21655195,22408689,23716341,24781550,25681431,27038574,28680855,30624722,32095620,33128385,34545362,35614906,37091924,38240565,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17187410,17359372,17034847,16344653,15897529,15776102,16026470,16062443,16870697,17064629,16877896,17203287,17455203,17859420,18460283,18501119,18915893,19328778,19332978,18520362,18783887,18789254,18126566,18003222,18134714,18247670,18602761,18945347,19237766,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,559039,586553,636334,662213,694507,709839,753155,788120,807373,821678,845966,855060,848646,884559,911479,930786,948219,987327,1017008,1029501,1011661,1041526,1064404,1100095,1149999,1187629,1203281,1208003,1231496,1290303,1282375,1303261,1323713,1368722,1368411,1401513,1436250,1462505,1451672,1493354,1527361,1537427,1563620,1570333,1615119,1636729,1675488,1707431,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,25992722,27548640,29111833,28691633,29336726,30692201,31792699,33200108,33488479,32753079,32573914,32225975,32529103,33535904,33909801,34816550,36108032,37897097,38832180,39528406,39549464,40530082,41404873,42668336,43533610,44707174,45446573,46228871,47472614,48118765,48343289,49093371,49815589,50670628,51143212,51626696,52275085,50742381,49090473,50164196,49460376,48959686,49875220,49880973,51238631,52051194,52581866,53356397,..
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,7407888,7904876,8440734,8893698,9889843,10263708,10675834,11236228,11660449,11918846,12253332,12536539,12981332,13351048,13737650,14309509,14871116,15476055,16126209,17954250,18401464,18351387,18243771,17992236,18687872,20089328,20080582,20715479,21146232,22583819,23259896,24202214,25273569,27389209,28435647,29557521,31528297,33556898,34218874,36563783,38809491,41009122,43000853,44379597,45508585,46655229,48294624,50006607,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,25859866,27417612,28981306,28564899,29217933,30571411,31667711,33061466,33342268,32600823,32415672,32068246,32367501,33376411,33745979,34645015,35923400,37695840,38621101,39119385,39128967,40120991,40981924,42228736,43050662,44187753,44897239,45688184,46927573,47562001,47789219,48521322,49237127,50076420,50526870,50994536,51585383,50012561,48394485,49442011,48744475,48215560,49122879,49129284,50444383,51222708,51725229,52476171,..
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,28243555,29969953,31741131,31491076,32357959,33810246,35022569,36565033,36978598,36192767,36058927,35690359,36064129,37229576,37737908,38957772,40430958,42442599,43687232,44206336,44521496,45752761,47019616,48416923,49906219,52002565,52642009,53382135,54907507,56850250,57275745,58506539,59842059,61890870,62917715,63957080,65739859,65292084,64258385,66749329,67637634,68780773,70988657,71700047,74019324,75466988,77171268,78979334,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10844994,10949834,11219737,11309633,11382009,11492989,11875766,12051546,12438295,12729499,12707141,12896767,13029146,13243037,13524491,13562051,13814856,14025350,13781481,13420282,13376016,13306943,12898242,12739059,12895864,13124882,13422296,13681566,13749564,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9204602,9318622,9568331,9635647,9707329,9830845,10150688,10311152,10709093,10950014,10954121,11158836,11275483,11473210,11752123,11773198,12001278,12197061,12028644,11721644,11693233,11648858,11254771,11102142,11233299,11429968,11688783,11942225,12014830,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,2741550,2918445,3065875,3230272,3800766,3858649,3885052,3942015,3999832,4088486,4195891,4267553,4301655,4365519,4423757,4618064,4730550,4781157,4891363,6826420,6886374,6098904,5216141,4527144,4339614,4209170,3999569,4452034,4335255,4246960,4375698,4508395,4692536,5004796,5030452,5207302,5468543,5729852,5195681,5551431,5688898,5483659,5522613,5517808,5397374,5459271,5546883,5921582,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,164618,155218,159765,178105,173128,176089,186411,202270,202240,185721,184476,170245,174259,163140,185454,230127,203184,224319,211090,194492,159671,134389,155822,156929,166379,213193,244607,214840,182771,196350,219690,235331,248094,277462,293463,317708,315928,352880,338763,336509,332185,317421,316718,321897,330524,351353,368167,369707,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,522564,590458,671965,765721,901987,1058815,1234905,1475251,1585968,1689342,1878991,2066681,2322858,2415748,2526735,2456039,2576291,2702599,2753116,2750949,2864707,3084841,3248324,3372500,3312548,3488255,3556785,3555545,3708413,3915291,4167838,4428333,4509946,4716657,5060153,5273926,5429004,5776756,6080048,6268716,6551745,7072941,7412919,7759283,7593097,7574754,7664747,7835479,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2585013,2729859,2840754,2955911,3141180,3122404,2974680,3151609,3225312,3515444,3705543,4031561,4408420,4737446,4893490,4807192,5209826,5429511,5663203,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,22357412,23706864,24955194,24487959,24921864,26023468,26853416,28033486,28080094,27331518,27126149,26767884,27075424,27903249,28168517,28834360,29866490,31297268,31877960,32130658,31943009,32674145,33331515,34327534,35010796,35771022,36334403,37034195,37930669,38320995,38339480,38809666,39162636,39637504,39870185,39981466,40103688,38571021,37160921,38121559,37546717,37164247,38048170,37971425,38867875,39215155,39460672,39996875,..
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36982347,36687433,37212922,37203442,37767693,38198742,38818317,39130990,40291478,41209600,41439413,41556956,42102280,42631116,43355336,43578537,43813962,43977046,42640930,40913175,42161547,41667386,41084335,41977618,41938558,42798144,43163011,43474095,44226247,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49536889,49683328,50746058,51324124,52261375,53275124,55314659,55705042,57072538,58576819,60323889,60839293,62086194,63605710,65905119,66969504,68304631,70219603,70120972,68695093,71510269,72608681,73650373,75870981,76716402,79100252,80490889,82173646,84078849,..
